6/sample/FTP_ApacheCommonsNet_Samples.java,55,60,6/sample/FTP_ApacheCommonsNet_Samples.java,62,67
6/sample/FTP_ApacheCommonsNet_Samples.java,25,31,6/sample/FTP_ApacheCommonsNet_Samples.java,62,67
6/sample/FTP_ApacheCommonsNet_Samples.java,47,53,6/sample/FTP_ApacheCommonsNet_Samples.java,62,67
6/sample/FTP_ApacheCommonsNet_Samples.java,55,60,6/sample/FTP_ApacheCommonsNet_Samples.java,69,75
6/sample/FTP_FTP4J_Samples.java,15,20,6/sample/FTP_FTP4J_Samples.java,22,27
6/sample/FTP_ApacheCommonsNet_Samples.java,11,16,6/sample/FTP_FTP4J_Samples.java,15,20
6/sample/FTP_ApacheCommonsNet_Samples.java,33,38,6/sample/FTP_FTP4J_Samples.java,15,20
6/sample/FTP_ApacheCommonsNet_Samples.java,11,16,6/sample/FTP_FTP4J_Samples.java,22,27
6/sample/FTP_ApacheCommonsNet_Samples.java,33,38,6/sample/FTP_FTP4J_Samples.java,22,27
6/selected/1104066.java,67,77,6/selected/1620218.java,280,289
6/selected/268533.java,34,41,6/selected/1265593.java,53,59
